property_id,listing_id,listing_status,list_price,sold_price,beds,baths,sqft_living,lot_sqft,year_built,property_type,address,city,state,zip_code,latitude,longitude,hoa_fee,days_on_market,price_per_sqft,listing_type,scraped_at,parking_garage,stories
7452464034,2993289037,FOR_SALE,290000,,2.0,2.0,802.0,1154.0,1983.0,CONDOS,"3111 Tom Green St Apt 208, Austin, TX, 78705",Austin,TX,78705,30.293896,-97.733816,362.0,127.0,362.0,for_sale,2026-08-10T08:49:56.638649,,1.0
8152193979,2990052302,FOR_SALE,255000,,2.0,1.0,513.0,784.0,1982.0,CONDOS,"2210 Pearl St Apt 304, Austin, TX, 78705",Austin,TX,78705,30.286465,-97.746747,308.0,214.0,497.0,for_sale,2026-08-10T08:49:56.638649,1.0,1.0
7191348392,2994573847,FOR_SALE,245999,,2.0,2.0,699.0,897.0,1962.0,CONDOS,"803 W 28th St Apt 106, Austin, TX, 78705",Austin,TX,78705,30.293232,-97.74556,312.0,104.0,352.0,for_sale,2026-08-10T08:49:56.638649,,1.0
7465820435,2993195272,FOR_SALE,384900,,2.0,2.0,1110.0,305.0,2005.0,CONDOS,"2505 San Gabriel St Apt 405, Austin, TX, 78705",Austin,TX,78705,30.290114,-97.747407,338.0,129.0,347.0,for_sale,2026-08-10T08:49:56.638649,2.0,1.0
8948719047,2998110453,FOR_SALE,185000,,1.0,1.0,445.0,662.0,1973.0,CONDOS,"1000 W 26th St Apt 213, Austin, TX, 78705",Austin,TX,78705,30.291138,-97.747833,225.0,36.0,416.0,for_sale,2026-08-10T08:49:56.638649,,1.0
8977606817,2990429241,FOR_SALE,345000,,2.0,2.0,945.0,1002.0,1985.0,CONDOS,"915 W 23rd St Apt 208, Austin, TX, 78705",Austin,TX,78705,30.287177,-97.747584,264.0,202.0,365.0,for_sale,2026-08-10T08:49:56.638649,2.0,1.0
8728946038,2993194913,FOR_SALE,424900,,3.0,2.0,1152.0,,1979.0,CONDOS,"2529 Rio Grande St Apt 85, Austin, TX, 78705",Austin,TX,78705,30.289957,-97.744087,351.0,129.0,369.0,for_sale,2026-08-10T08:49:56.638649,,2.0
8376797099,2996388067,FOR_SALE,169900,,1.0,1.0,564.0,771.0,1963.0,CONDOS,"2404 Longview St Apt 105, Austin, TX, 78705",Austin,TX,78705,30.288849,-97.751217,175.0,68.0,301.0,for_sale,2026-08-10T08:49:56.638649,,1.0
8198210632,2993210224,FOR_SALE,349900,,2.0,1.0,744.0,958.0,1983.0,CONDOS,"711 W 21st St Unit 304, Austin, TX, 78705",Austin,TX,78705,30.28391,-97.745343,309.0,129.0,470.0,for_sale,2026-08-10T08:49:56.638649,,1.0
7333555381,2993164336,FOR_SALE,370000,,2.0,2.0,980.0,261.0,2005.0,CONDOS,"2505 San Gabriel St Apt 402, Austin, TX, 78705",Austin,TX,78705,30.290114,-97.747407,380.0,130.0,378.0,for_sale,2026-08-10T08:49:56.638649,2.0,1.0
7089493753,2991724937,FOR_SALE,399000,,3.0,2.0,1244.0,2178.0,1982.0,CONDOS,"2612 San Pedro St Apt 112, Austin, TX, 78705",Austin,TX,78705,30.292127,-97.746309,330.0,171.0,321.0,for_sale,2026-08-10T08:49:56.638649,,1.0
8457037490,2992472216,PENDING,198500,,2.0,1.0,720.0,915.0,1962.0,CONDOS,"2408 Longview St Apt 111, Austin, TX, 78705",Austin,TX,78705,30.289055,-97.751197,222.0,150.0,276.0,for_sale,2026-08-10T08:49:56.638649,,1.0
7429470947,2996346535,FOR_SALE,220000,,1.0,1.0,400.0,601.0,1981.0,CONDOS,"2714 Nueces St Apt 108, Austin, TX, 78705",Austin,TX,78705,30.293089,-97.742984,194.0,69.0,550.0,for_sale,2026-08-10T08:49:56.638649,,1.0
7532123547,2993208014,FOR_SALE,424900,,2.0,2.0,1122.0,392.0,2004.0,CONDOS,"711 W 26th St Apt 506, Austin, TX, 78705",Austin,TX,78705,30.290536,-97.745546,395.0,129.0,379.0,for_sale,2026-08-10T08:49:56.638649,2.0,1.0
9077182424,2993523376,FOR_SALE,515000,,2.0,2.0,1119.0,462.0,2021.0,CONDOS,"2500 Longview St Unit 507, Austin, TX, 78705",Austin,TX,78705,30.289828,-97.750918,441.0,121.0,460.0,for_sale,2026-08-10T08:49:56.638649,2.0,1.0
7732444099,2993206567,SOLD,159900,,1.0,1.0,399.0,741.0,1981.0,CONDOS,"3316 Guadalupe St Apt 214, Austin, TX, 78705",Austin,TX,78705,30.300447,-97.740356,395.0,126.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8699171285,2987903551,SOLD,219000,,1.0,2.0,604.0,828.0,1982.0,CONDOS,"708 Graham Pl Apt 205, Austin, TX, 78705",Austin,TX,78705,30.290215,-97.745469,212.0,275.0,,sold,2026-08-10T08:50:00.324753,,2.0
8042840694,2990554538,SOLD,359800,,2.0,2.0,900.0,1464.0,1981.0,CONDOS,"114 E 31st St Apt 112, Austin, TX, 78705",Austin,TX,78705,30.295095,-97.735874,236.0,189.0,,sold,2026-08-10T08:50:00.324753,,1.0
7007627295,2997526001,SOLD,311900,,2.0,1.0,824.0,523.0,1997.0,CONDOS,"501 W 26th St Apt 224, Austin, TX, 78705",Austin,TX,78705,30.290054,-97.742512,327.0,38.0,,sold,2026-08-10T08:50:00.324753,1.0,3.0
7341907324,2995040681,SOLD,379000,,2.0,2.0,960.0,1481.0,1982.0,CONDOS,"3011 Fruth St Apt 302, Austin, TX, 78705",Austin,TX,78705,30.29667,-97.740432,367.0,83.0,,sold,2026-08-10T08:50:00.324753,,1.0
8924151558,2991769656,SOLD,279900,,2.0,2.0,751.0,1024.0,1984.0,CONDOS,"712 Graham Pl Apt 302, Austin, TX, 78705",Austin,TX,78705,30.290238,-97.745833,283.0,160.0,,sold,2026-08-10T08:50:00.324753,,1.0
9537531659,2995439243,SOLD,559000,,2.0,2.0,1461.0,605.0,2022.0,CONDOS,"2500 Longview St Unit 116, Austin, TX, 78705",Austin,TX,78705,30.290089,-97.75106,748.0,75.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7629587805,2993407720,SOLD,210000,,1.0,1.0,360.0,87.0,2005.0,CONDOS,"2505 San Gabriel St Apt 104, Austin, TX, 78705",Austin,TX,78705,30.290114,-97.747407,165.0,109.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
9403786160,2992490201,SOLD,485000,,2.0,2.0,1119.0,462.0,2021.0,CONDOS,"2500 Longview St Unit 405, Austin, TX, 78705",Austin,TX,78705,30.289828,-97.750918,551.0,132.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
8693916787,2992084470,SOLD,199900,,1.0,1.0,561.0,771.0,1963.0,CONDOS,"2404 Longview St Apt 204, Austin, TX, 78705",Austin,TX,78705,30.288849,-97.751217,175.0,142.0,,sold,2026-08-10T08:50:00.324753,,1.0
8853607129,2992111088,SOLD,329900,,2.0,2.0,1141.0,2374.0,1982.0,CONDOS,"2612 San Pedro St Apt 224, Austin, TX, 78705",Austin,TX,78705,30.292127,-97.746309,369.0,140.0,,sold,2026-08-10T08:50:00.324753,1.0,2.0
7815116436,2992237421,SOLD,199000,,1.0,1.0,601.0,758.0,1984.0,CONDOS,"1910 Robbins Pl Apt 103, Austin, TX, 78705",Austin,TX,78705,30.284729,-97.749714,266.0,132.0,,sold,2026-08-10T08:50:00.324753,,1.0
8579846410,2997327559,SOLD,319000,,2.0,2.0,939.0,248.0,2005.0,CONDOS,"2505 San Gabriel St Apt 503, Austin, TX, 78705",Austin,TX,78705,30.290114,-97.747407,363.0,29.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7052385402,2993149783,SOLD,325000,,2.0,2.0,950.0,35.0,2007.0,CONDOS,"2502 Leon St Apt 305, Austin, TX, 78705",Austin,TX,78705,30.289856,-97.749467,510.0,104.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8036505484,2993568133,SOLD,329900,,2.0,2.0,782.0,993.0,1983.0,CONDOS,"711 W 21st St Unit 302, Austin, TX, 78705",Austin,TX,78705,30.28391,-97.745343,310.0,89.0,,sold,2026-08-10T08:50:00.324753,,1.0
8852893451,2992739009,SOLD,325000,,2.0,2.0,815.0,1220.0,1983.0,CONDOS,"3115 Helms St Apt 112, Austin, TX, 78705",Austin,TX,78705,30.295582,-97.735556,287.0,112.0,,sold,2026-08-10T08:50:00.324753,,1.0
7842944589,2996186132,SOLD,289900,,2.0,2.0,852.0,1394.0,1971.0,CONDOS,"400 W 35th St Apt 201, Austin, TX, 78705",Austin,TX,78705,30.300628,-97.737255,338.0,41.0,,sold,2026-08-10T08:50:00.324753,,1.0
8914456788,2992303986,SOLD,336500,,2.0,2.0,814.0,958.0,1983.0,CONDOS,"203 E 31st St Apt 104, Austin, TX, 78705",Austin,TX,78705,30.294105,-97.736128,347.0,119.0,,sold,2026-08-10T08:50:00.324753,,1.0
7107057505,2993276155,SOLD,369900,,3.0,2.0,1032.0,427.0,2007.0,CONDOS,"2502 Leon St Apt 506, Austin, TX, 78705",Austin,TX,78705,30.289856,-97.749467,579.0,93.0,,sold,2026-08-10T08:50:00.324753,1.0,2.0
7087220531,2992119552,SOLD,374500,,3.0,2.0,1141.0,2374.0,1982.0,CONDOS,"2612 San Pedro St Apt 209, Austin, TX, 78705",Austin,TX,78705,30.292127,-97.746309,359.0,,,sold,2026-08-10T08:50:00.324753,1.0,2.0
7948910220,2993246787,SOLD,279900,,1.0,1.0,513.0,523.0,2006.0,CONDOS,"3009 Speedway Apt 3, Austin, TX, 78705",Austin,TX,78705,30.293579,-97.735239,190.0,89.0,,sold,2026-08-10T08:50:00.324753,,1.0
7204577801,2993208603,SOLD,274900,,2.0,2.0,756.0,958.0,1983.0,CONDOS,"2706 Salado St Apt 206, Austin, TX, 78705",Austin,TX,78705,30.292916,-97.745496,250.0,90.0,,sold,2026-08-10T08:50:00.324753,,2.0
8169776718,2990533009,SOLD,375000,,2.0,2.0,993.0,993.0,1985.0,CONDOS,"915 W 23rd St Apt 203, Austin, TX, 78705",Austin,TX,78705,30.287177,-97.747584,270.0,158.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7192734935,2994689721,SOLD,259000,,1.0,1.0,613.0,701.0,1981.0,CONDOS,"2311 Nueces St Apt 303, Austin, TX, 78705",Austin,TX,78705,30.287337,-97.74342,192.0,60.0,,sold,2026-08-10T08:50:00.324753,,1.0
7230866491,2992905975,SOLD,775000,,2.0,2.0,1336.0,7884.0,1938.0,SINGLE_FAMILY,"605 Harris Ave, Austin, TX, 78705",Austin,TX,78705,30.295227,-97.730133,4.0,95.0,,sold,2026-08-10T08:50:00.324753,2.0,2.0
7437134278,2990346648,SOLD,319000,,2.0,2.0,930.0,1176.0,1984.0,CONDOS,"1910 Robbins Pl Apt 303, Austin, TX, 78705",Austin,TX,78705,30.284729,-97.749714,397.0,163.0,,sold,2026-08-10T08:50:00.324753,,1.0
7035459176,2994904960,SOLD,200000,,1.0,1.0,369.0,649.0,1981.0,CONDOS,"2815 Rio Grande St Apt 102, Austin, TX, 78705",Austin,TX,78705,30.29472,-97.74362,200.0,53.0,,sold,2026-08-10T08:50:00.324753,,1.0
7530587970,2991988581,SOLD,239900,,1.0,1.0,472.0,697.0,1983.0,CONDOS,"3111 Tom Green St Apt 207, Austin, TX, 78705",Austin,TX,78705,30.293896,-97.733816,243.0,118.0,,sold,2026-08-10T08:50:00.324753,,2.0
7211964162,2993025116,SOLD,366000,,2.0,2.0,904.0,1320.0,1982.0,CONDOS,"806 W 24th St Apt 328, Austin, TX, 78705",Austin,TX,78705,30.288708,-97.745449,285.0,87.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
7637868915,2993148093,SOLD,339950,,2.0,2.0,981.0,1407.0,1984.0,CONDOS,"808 W 29th St Apt 206, Austin, TX, 78705",Austin,TX,78705,30.297189,-97.745916,430.0,81.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7061747958,2991651285,SOLD,279000,,2.0,1.0,702.0,784.0,1982.0,CONDOS,"2902 Cole St Unit 311, Austin, TX, 78705",Austin,TX,78705,30.288078,-97.725239,256.0,120.0,,sold,2026-08-10T08:50:00.324753,,1.0
7828168413,2993412612,SOLD,279900,,2.0,2.0,742.0,1176.0,1984.0,CONDOS,"2300 Leon St Apt 205, Austin, TX, 78705",Austin,TX,78705,30.287351,-97.749797,381.0,68.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7772176747,2987824853,SOLD,198000,,1.0,1.0,432.0,719.0,1970.0,CONDOS,"304 E 33rd St Apt 11, Austin, TX, 78705",Austin,TX,78705,30.296554,-97.733487,186.0,229.0,,sold,2026-08-10T08:50:00.324753,,1.0
9005677215,2989472395,SOLD,199000,,1.0,1.0,400.0,806.0,1950.0,CONDOS,"204 E 30th St Unit 201, Austin, TX, 78705",Austin,TX,78705,30.293556,-97.736199,165.0,178.0,,sold,2026-08-10T08:50:00.324753,,2.0
7177344101,2994131531,SOLD,949000,,5.0,3.0,2496.0,7122.0,1937.0,MULTI_FAMILY,"609 Carolyn Ave, Austin, TX, 78705",Austin,TX,78705,30.295966,-97.72947,0.0,53.0,,sold,2026-08-10T08:50:00.324753,,1.0
7107455938,2993165381,SOLD,199900,,1.0,1.0,573.0,771.0,1963.0,CONDOS,"2404 Longview St Apt 206, Austin, TX, 78705",Austin,TX,78705,30.288849,-97.751217,175.0,67.0,,sold,2026-08-10T08:50:00.324753,,1.0
8522212106,2992642011,SOLD,342000,,2.0,2.0,950.0,35.0,2007.0,CONDOS,"2502 Leon St Apt 301, Austin, TX, 78705",Austin,TX,78705,30.289856,-97.749467,510.0,79.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
7042800567,2988995625,SOLD,214000,,2.0,1.0,509.0,649.0,1981.0,CONDOS,"2815 Rio Grande St Apt 211, Austin, TX, 78705",Austin,TX,78705,30.29472,-97.74362,195.0,191.0,,sold,2026-08-10T08:50:00.324753,,1.0
7356515573,2993572671,SOLD,255000,,1.0,1.0,600.0,958.0,1981.0,CONDOS,"114 E 31st St Apt 207, Austin, TX, 78705",Austin,TX,78705,30.295095,-97.735874,172.0,53.0,,sold,2026-08-10T08:50:00.324753,,1.0
7970582032,2993496649,SOLD,250000,,1.0,1.0,607.0,653.0,1982.0,CONDOS,"706 W 22nd St Apt 206, Austin, TX, 78705",Austin,TX,78705,30.285638,-97.745707,0.0,55.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8468955774,2993270971,SOLD,329900,,2.0,2.0,925.0,1111.0,1984.0,CONDOS,"807 W 25th St Apt 214, Austin, TX, 78705",Austin,TX,78705,30.289102,-97.746199,275.0,61.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
8383924342,2993112710,SOLD,265000,,1.0,1.0,465.0,174.0,2008.0,CONDOS,"910 W 25th St Apt 302, Austin, TX, 78705",Austin,TX,78705,30.289645,-97.747357,218.0,59.0,,sold,2026-08-10T08:50:00.324753,,1.0
7322268172,2992225232,SOLD,175000,,1.0,1.0,398.0,423.0,1982.0,CONDOS,"706 W 22nd St Apt 307, Austin, TX, 78705",Austin,TX,78705,30.285638,-97.745707,170.0,83.0,,sold,2026-08-10T08:50:00.324753,,1.0
8212371690,2993109491,SOLD,269000,,1.0,1.0,660.0,780.0,1983.0,CONDOS,"203 E 31st St Apt 102, Austin, TX, 78705",Austin,TX,78705,30.294105,-97.736128,278.0,58.0,,sold,2026-08-10T08:50:00.324753,,1.0
7787716645,2990164785,SOLD,289000,,2.0,2.0,832.0,1346.0,1971.0,CONDOS,"400 W 35th St Apt 210, Austin, TX, 78705",Austin,TX,78705,30.300628,-97.737255,338.0,136.0,,sold,2026-08-10T08:50:00.324753,,1.0
8830195220,2993344169,SOLD,249900,,1.0,1.0,564.0,479.0,1977.0,CONDOS,"2529 Rio Grande St Apt 24, Austin, TX, 78705",Austin,TX,78705,30.289972,-97.744083,169.0,49.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8293562807,2980027403,SOLD,220000,,1.0,1.0,378.0,,1981.0,CONDOS,"2110 Rio Grande St Apt 107, Austin, TX, 78705",Austin,TX,78705,30.284802,-97.74543,196.0,418.0,,sold,2026-08-10T08:50:00.324753,,1.0
8382992693,2993397651,SOLD,550000,,3.0,2.0,1675.0,427.0,2008.0,CONDOS,"910 W 25th St Apt 206, Austin, TX, 78705",Austin,TX,78705,30.289645,-97.747357,801.0,43.0,,sold,2026-08-10T08:50:00.324753,3.0,1.0
9764096120,2994309269,SOLD,245000,,1.0,1.0,569.0,497.0,1979.0,CONDOS,"2529 Rio Grande St Apt 93, Austin, TX, 78705",Austin,TX,78705,30.289957,-97.744087,200.0,31.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7906065086,2990395809,SOLD,575000,,4.0,2.0,1317.0,4530.0,1946.0,SINGLE_FAMILY,"3105 Kings Ln, Austin, TX, 78705",Austin,TX,78705,30.299647,-97.742989,0.0,123.0,,sold,2026-08-10T08:50:00.324753,,1.0
8244979908,2994003259,SOLD,499000,,4.0,2.0,1730.0,714.0,2007.0,CONDOS,"2502 Leon St Apt 512, Austin, TX, 78705",Austin,TX,78705,30.289856,-97.749467,935.0,33.0,,sold,2026-08-10T08:50:00.324753,3.0,1.0
7912265754,2993315903,SOLD,975000,,7.0,4.0,2759.0,8407.0,1987.0,MULTI_FAMILY,"505 E 38th St, Austin, TX, 78705",Austin,TX,78705,30.298264,-97.729491,0.0,43.0,,sold,2026-08-10T08:50:00.324753,,2.0
7153388917,2991966690,SOLD,349500,,2.0,2.0,1072.0,1045.0,1985.0,CONDOS,"3001 Cedar St Unit A208, Austin, TX, 78705",Austin,TX,78705,30.295155,-97.737854,565.0,80.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7207142334,2993249280,SOLD,349500,,2.0,2.0,904.0,1320.0,1982.0,CONDOS,"806 W 24th St Apt 210, Austin, TX, 78705",Austin,TX,78705,30.288708,-97.745449,288.0,41.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8823548035,2990746334,SOLD,259900,,1.0,1.0,699.0,1133.0,1981.0,CONDOS,"505 Bellevue Pl Apt 7, Austin, TX, 78705",Austin,TX,78705,30.291518,-97.733898,298.0,104.0,,sold,2026-08-10T08:50:00.324753,,1.0
7251637655,2994494597,SOLD,789000,,4.0,3.0,2100.0,6403.0,1929.0,SINGLE_FAMILY,"3213 Liberty St, Austin, TX, 78705",Austin,TX,78705,30.294117,-97.731176,0.0,18.0,,sold,2026-08-10T08:50:00.324753,1.0,2.0
9523050486,2990452748,SOLD,615000,,2.0,1.0,948.0,3829.0,1935.0,SINGLE_FAMILY,"712 Harris Ave Unit 1, Austin, TX, 78705",Austin,TX,78705,30.294969,-97.72871,0.0,112.0,,sold,2026-08-10T08:50:00.324753,,1.0
9224192275,2986119966,SOLD,370000,,1.0,1.0,710.0,292.0,2022.0,CONDOS,"2500 Longview St Unit 315, Austin, TX, 78705",Austin,TX,78705,30.290089,-97.75106,318.0,247.0,,sold,2026-08-10T08:50:00.324753,1.0,3.0
8767003494,2988121257,SOLD,355000,,2.0,2.0,1100.0,1176.0,2006.0,CONDOS,"3016 Guadalupe St Apt 303, Austin, TX, 78705",Austin,TX,78705,30.297818,-97.741582,595.0,186.0,,sold,2026-08-10T08:50:00.324753,,1.0
7343370692,2983556426,SOLD,1249000,,4.0,2.0,2966.0,7214.0,1932.0,SINGLE_FAMILY,"609 Texas Ave, Austin, TX, 78705",Austin,TX,78705,30.29686,-97.728906,0.0,314.0,,sold,2026-08-10T08:50:00.324753,,2.0
9647899550,2993531491,SOLD,793000,,4.0,2.0,1750.0,14370.0,1962.0,MULTI_FAMILY,"719 Harris Ave Apt A, Austin, TX, 78705",Austin,TX,78705,30.294262,-97.728409,0.0,25.0,,sold,2026-08-10T08:50:00.324753,,1.0
8550314144,2992158303,SOLD,310000,,2.0,1.0,824.0,523.0,1997.0,CONDOS,"501 W 26th St Apt 327, Austin, TX, 78705",Austin,TX,78705,30.290054,-97.742512,327.0,61.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
7105407410,2987567742,SOLD,234900,,1.0,1.0,628.0,31450.0,2013.0,CONDOS,"3110 Red River St Apt 220, Austin, TX, 78705",Austin,TX,78705,30.291005,-97.727614,135.0,195.0,,sold,2026-08-10T08:50:00.324753,,2.0
7105294513,2990741849,SOLD,289900,,2.0,2.0,775.0,832.0,1984.0,CONDOS,"914 W 26th St Apt 202, Austin, TX, 78705",Austin,TX,78705,30.291156,-97.747263,260.0,94.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8934474224,2992491287,SOLD,265000,,1.0,1.0,603.0,414.0,1997.0,CONDOS,"501 W 26th St Apt 312, Austin, TX, 78705",Austin,TX,78705,30.290054,-97.742512,259.0,48.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8203707220,2992511875,SOLD,299900,,2.0,2.0,842.0,819.0,1985.0,CONDOS,"3001 Cedar St Apt 107, Austin, TX, 78705",Austin,TX,78705,30.295155,-97.737854,444.0,48.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7189739139,2990488023,SOLD,325000,,2.0,2.0,925.0,1111.0,1984.0,CONDOS,"807 W 25th St Apt 307, Austin, TX, 78705",Austin,TX,78705,30.289102,-97.746199,276.0,99.0,,sold,2026-08-10T08:50:00.324753,2.0,1.0
7116548828,2983059528,SOLD,375000,,4.0,2.0,1597.0,,1981.0,CONDOS,"2401 Leon St Apt 306, Austin, TX, 78705",Austin,TX,78705,30.288541,-97.748891,412.0,321.0,,sold,2026-08-10T08:50:00.324753,2.0,2.0
8388023595,2981567543,SOLD,265000,,1.0,1.0,465.0,174.0,2008.0,CONDOS,"910 W 25th St Apt 402, Austin, TX, 78705",Austin,TX,78705,30.289645,-97.747357,220.0,356.0,,sold,2026-08-10T08:50:00.324753,,1.0
8920350432,2989407233,SOLD,285000,,2.0,2.0,751.0,,1984.0,CONDOS,"712 Graham Pl Apt 201, Austin, TX, 78705",Austin,TX,78705,30.290238,-97.745833,283.0,132.0,,sold,2026-08-10T08:50:00.324753,,1.0
7768106567,2991933635,SOLD,1165000,,2.0,2.0,1658.0,5968.0,1932.0,SINGLE_FAMILY,"2825 Shoal Crest Ave, Austin, TX, 78705",Austin,TX,78705,30.295788,-97.747803,0.0,56.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
7820286896,2991854773,SOLD,399900,,2.0,2.0,1138.0,1220.0,2006.0,CONDOS,"3016 Guadalupe St Apt 308, Austin, TX, 78705",Austin,TX,78705,30.297818,-97.741582,444.0,50.0,,sold,2026-08-10T08:50:00.324753,,1.0
7893483718,2989635139,SOLD,1910000,,10.0,6.0,4977.0,8181.0,2005.0,MULTI_FAMILY,"2906 Pearl St, Austin, TX, 78705",Austin,TX,78705,30.297858,-97.74632,0.0,113.0,,sold,2026-08-10T08:50:00.324753,3.0,2.0
7530090031,2991721443,SOLD,2295000,,4.0,4.0,4041.0,11326.0,2016.0,SINGLE_FAMILY,"1107 W 31st St, Austin, TX, 78705",Austin,TX,78705,30.301167,-97.748234,0.0,53.0,,sold,2026-08-10T08:50:00.324753,2.0,2.0
9041141532,2989000100,SOLD,360000,,1.0,1.0,683.0,283.0,2021.0,CONDOS,"2500 Longview St Unit 201, Austin, TX, 78705",Austin,TX,78705,30.289828,-97.750918,352.0,135.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8195080293,2991995010,SOLD,299500,,2.0,2.0,815.0,1045.0,1983.0,CONDOS,"3115 Helms St Apt 108, Austin, TX, 78705",Austin,TX,78705,30.295582,-97.735556,287.0,39.0,,sold,2026-08-10T08:50:00.324753,,1.0
8861223902,2988413794,SOLD,310000,,2.0,2.0,803.0,1159.0,1983.0,CONDOS,"3111 Tom Green St Apt 203, Austin, TX, 78705",Austin,TX,78705,30.293896,-97.733816,363.0,146.0,,sold,2026-08-10T08:50:00.324753,,1.0
8225672850,2992252638,SOLD,215000,,2.0,2.0,836.0,1307.0,1982.0,CONDOS,"2216 San Gabriel St Apt 308, Austin, TX, 78705",Austin,TX,78705,30.287011,-97.748436,280.0,26.0,,sold,2026-08-10T08:50:00.324753,,1.0
7850025332,2992252637,SOLD,215000,,2.0,2.0,816.0,1263.0,1982.0,CONDOS,"2216 San Gabriel St Apt 108, Austin, TX, 78705",Austin,TX,78705,30.287011,-97.748436,280.0,26.0,,sold,2026-08-10T08:50:00.324753,,1.0
7437283342,2992126085,SOLD,365000,,2.0,2.0,1230.0,1551.0,1984.0,CONDOS,"1910 Robbins Pl Apt 311, Austin, TX, 78705",Austin,TX,78705,30.284729,-97.749714,568.0,26.0,,sold,2026-08-10T08:50:00.324753,,1.0
7784996231,2988725032,SOLD,195000,,1.0,1.0,602.0,958.0,1971.0,CONDOS,"400 W 35th St Apt 104, Austin, TX, 78705",Austin,TX,78705,30.300628,-97.737255,237.0,,,sold,2026-08-10T08:50:00.324753,,1.0
8293935281,2990156588,SOLD,224900,,1.0,1.0,533.0,87.0,2007.0,CONDOS,"2502 Leon St Apt 213, Austin, TX, 78705",Austin,TX,78705,30.289856,-97.749467,288.0,72.0,,sold,2026-08-10T08:50:00.324753,1.0,1.0
8263383354,2990504768,SOLD,279000,,2.0,1.0,777.0,1011.0,1981.0,CONDOS,"2110 Rio Grande St Apt 207, Austin, TX, 78705",Austin,TX,78705,30.284802,-97.74543,273.0,57.0,,sold,2026-08-10T08:50:00.324753,,1.0
8413324021,2993106996,FOR_SALE,169900,,2.0,2.0,1060.0,3097.0,1985.0,CONDOS,"2450 Wickersham Ln Apt 106, Austin, TX, 78741",Austin,TX,78741,30.225389,-97.725811,506.0,131.0,160.0,for_sale,2026-08-10T08:50:04.257012,,1.0
7415258071,2995397791,FOR_SALE,149800,,1.0,1.0,743.0,4800.0,1983.0,CONDOS,"1601 Faro Dr Apt 2401, Austin, TX, 78741",Austin,TX,78741,30.233482,-97.711697,31.0,87.0,202.0,for_sale,2026-08-10T08:50:04.257012,,1.0
7710687086,2998272211,FOR_SALE,349900,,4.0,2.0,1803.0,9649.0,1978.0,MULTI_FAMILY,"2401 Burleson Rd, Austin, TX, 78741",Austin,TX,78741,30.230007,-97.735396,0.0,32.0,194.0,for_sale,2026-08-10T08:50:04.257012,2.0,1.0
8020693872,2998477451,FOR_SALE,133700,,2.0,2.0,850.0,1699.0,1973.0,CONDOS,"2124 Burton Dr Apt 263, Austin, TX, 78741",Austin,TX,78741,30.231791,-97.733585,413.0,26.0,157.0,for_sale,2026-08-10T08:50:04.257012,,1.0
8296853429,2998575663,FOR_SALE,200000,,3.0,1.0,1135.0,5955.0,1970.0,SINGLE_FAMILY,"6006 Palm Cir, Austin, TX, 78741",Austin,TX,78741,30.23475,-97.701559,0.0,24.0,176.0,for_sale,2026-08-10T08:50:04.257012,,1.0
7244266550,2990447401,FOR_SALE,125000,,1.0,1.0,518.0,1394.0,1984.0,CONDOS,"1840 Burton Dr Apt 208, Austin, TX, 78741",Austin,TX,78741,30.23553,-97.729822,286.0,201.0,241.0,for_sale,2026-08-10T08:50:04.257012,,2.0
7385372558,2997377555,FOR_SALE,114900,,1.0,1.0,518.0,1403.0,1984.0,CONDOS,"1840 Burton Dr Apt 144, Austin, TX, 78741",Austin,TX,78741,30.23553,-97.729822,269.0,53.0,222.0,for_sale,2026-08-10T08:50:04.257012,,2.0
8611154387,2993417100,FOR_SALE,169000,,3.0,1.0,884.0,7031.0,1947.0,SINGLE_FAMILY,"1400 Vargas Rd, Austin, TX, 78741",Austin,TX,78741,30.228838,-97.697941,0.0,123.0,191.0,for_sale,2026-08-10T08:50:04.257012,,1.0
